_unit_id,_unit_state,_trusted_judgments,_last_judgment_at,classification,classification:confidence,classification_gold,id,text
957444007,finalized,3,5/19/2016 22:56:20,islamic-faith,1.0,,718428157494312960, اللهم أظله في ظلك يوم لا ظل إلا ظلك . إنها رسالة لنا فهل من متعظ !؟ 
957444008,finalized,3,5/19/2016 22:30:40,"","",,718428854428286976, الاسلام يحتاج رجال امثالك والله يديمك لفعل الخير
957444009,finalized,3,5/19/2016 23:53:45,"","",,718429283929206784, الله يشافية ويشافي كل الجرحى
957444010,finalized,3,5/19/2016 23:20:12,islamic-faith,1.0,,718429631507013632,اللهم اجعل الجنه دار خلد لوالدي .. #اللهم_صل_على_محمد_وال_محمد #دعاء
957444011,finalized,3,5/19/2016 23:19:43,none,1.0,,718430016212746240, حاشاك خيي ماقصدت ولا جت ببالي
957444012,finalized,3,5/19/2016 22:30:40,"","",,718430566882738176,أتتذكر هذه التغريدة مُنذأيام عندما قلت لك ان من سوفَ يتعرض لدولةويدفع عن النظام هم المعارضةهل كنت على حق 
957444013,finalized,3,5/19/2016 23:56:21,islamic-faith,1.0,,718431119578906624,اللهُم إني ظلمت نفسي ظلمًا كثيرًا ولا يغفر الذنوب إلا أنت فاغفرلي مغفرة من عندك و ارحمني إنك أنت الغفور الرحيم
957444014,finalized,3,5/19/2016 23:10:19,"","",,718432292901752832,اشتبكات بين جنود الدولة وبين التحالف الدولي في منطقة سد ريشة قي صحراء الحماد وهذه تسميةالحقيقة لقوات المغرضة السورية 
957444015,finalized,3,5/19/2016 22:56:10,none,1.0,,718432511945089024, للأسف نعم
957444016,finalized,3,5/19/2016 22:51:43,islamic-faith,1.0,,718433603500314624,يقول ابن القيم رحمه الله من.مغرب يوم الخميس إلى مغرب الجمعه كل ثانيه فيها خزائن من الحسنات فليُكثر من الصلاة على النبي ﷺ اللهـم صل وسلم عليه
957444017,finalized,3,5/19/2016 22:56:02,islamic-faith,1.0,,718433855762538496,﷽ ﴿وإن يكاد الذين كفروا ليزلقونك بأبصارهم لما سمعوا الذكر ويقولون إنه لمجنون﴾ ⬅️ 
957444018,finalized,3,5/19/2016 22:47:22,islamic-faith,1.0,,718435824682037248, دعاء جامع: اسم الله الأعظم/الرحمة/التوحيد/دعاء بالخير كله/تمام التوكل: ياحي ياقيوم برحمتك أستغيث أصلح لي شأني كله ولات…
957444019,finalized,3,5/19/2016 23:04:20,"","",,718436023202627584, عابرون والدنيا ليست لنا سنمضي يوماً تاركين خلفنا كل شيء
957444020,finalized,3,5/19/2016 22:34:37,islamic-faith,1.0,,718436319060475904,اللهم يسر لي أمري 
957444021,finalized,3,5/19/2016 22:23:18,islamic-faith,1.0,,718437393460801536,(ولقد راودوه عن ضيفه فطمسنا أعينهم فذوقوا عذابي ونذر) [القمر:37] 
957444022,finalized,3,5/19/2016 22:47:22,"","",,718437429573627904,???لم يلحقوا ان يأخذو الصورة لتذكار ويفرحوا في خيبتهم حتى نزل عليهم سخط الله وعادة الدولة قرية الرعى وابادة من دخلها 
957444023,finalized,3,5/19/2016 23:12:00,"","",,718437482090610688,فصيح ما شاء الله عليه 
957444024,finalized,3,5/19/2016 22:43:33,islamic-faith,1.0,,718437666736447488, النية الخالصة والهمة الصادقة ينصر الله بها وإن لم يقع الفعل وإن تباعدت الديار ..! ابن تيمية . [ مجموع فتاوى ابن تيمية ]
957444025,finalized,3,5/19/2016 23:26:25,none,1.0,,718439208210313216, مافي إملاء ميح
957444026,finalized,3,5/19/2016 23:56:21,islamic-faith,1.0,,718439649673363456,( سبحانك اللهم و بحمدك أشهد ان لا اله الا أنت أستغفرك و أتوب اليك ) #تسبيح #استغفار #دعاء #أذكار
957444027,finalized,3,5/19/2016 22:58:41,"","",,718439762932015104, هذا ما يحدث الأن لقد أستعادت الدولة هذه القرية منذ قليل منهم وتم أبادت من دخلها ستسمع اللطم في الإعلام قريباً
957444028,finalized,3,5/19/2016 23:53:45,"","",,718439963210223616,اصبحنا واصبح الملك لله رب العالمين اسعد الله صباحكم احبتي يوم جميل ومبارك نتمناه لكم جميعا ? ? ? 
957444029,finalized,3,5/19/2016 23:10:19,"","",,718442800837042176, أي جرح في فؤاد المجد غائر أي موج في بحار الذل هادر أي حزنٍ أمتي بل أي دمع في المآقي أي أشجان تشاطر #رسالة_من_امرأة_بالزنا…
957444030,finalized,3,5/19/2016 23:53:50,"","",,718443362513068032,الطاغية لا يصنع نفسه، إنما يصنعه الناس، قال الله عز وجل عن فرعون (فاستخفَّ قومهُ فأطاعوه إنهم كانوا قوماً فاسقين) 
957444031,finalized,3,5/19/2016 23:17:34,"","",,718443418008035328,عاصفة الان في انحاء الجمهورية قول لأمك تلم الغسيل بسرعه
957444032,finalized,3,5/19/2016 22:43:33,"","",,718445188130037760, بإذن الله صحيح جاري عملية تطهير للقريةوأقوال بإن القرية قد تحرارةبالكامل 
957444033,finalized,3,5/19/2016 23:20:23,islamic-faith,1.0,,718445369500106752,قال رسول الله ﷺ ( أقرأو القرآن فإنه يأتي يوم القيامة شفيعاً لأصحابه ) رواه مسلم 
957444034,finalized,3,5/19/2016 23:56:21,islamic-faith,1.0,,718445438190370816,أذكار الأذان:يدعو لنفسه بين الأذان والإقامة فإن الدعاء ♻️ 
957444035,finalized,3,5/19/2016 23:56:21,none,1.0,,718445578024263680, قصةطلبةالفنون الاسرائيليين(موساد)بالصورالذين يسكنون ف مركزالتجارةالعالمي..حسب وثائق إدارةمكافحةالمخدرات الأمريكيةوعلاقتهم بدك تشيني
957444036,finalized,3,5/19/2016 23:08:22,"","",,718445645850415104,نحنُ الكُرَّارُ والغدُّ قريبُ فلا مفرَّ من بأسنا إن جاء يا #فسو الصليبَ وآلــهِ إن الله منكمُ يا #فسو براء #باقية 
957444037,finalized,3,5/19/2016 22:43:33,"","",,718445963690557440,الزمالك 20:00 مولودية بجاية اليوم
957444038,finalized,3,5/19/2016 23:15:08,none,1.0,,718446107576049664,وكالة اعماق 
957444039,finalized,3,5/19/2016 22:42:43,"","",,718446280075292672, جزاكم الله خيراً .
957444040,finalized,3,5/19/2016 23:02:56,"","",,718446301407481856, معلومة… تحذير… لم يثبت في فضل رجب أي حديث صحيح عن النبي ﷺ، ولم تشرع عبادة مخصوصة كصلاة وصيام، إلا أنه في الأشهر الحُرم …
957444041,finalized,3,5/19/2016 23:02:56,none,1.0,,718446333468606464, وهذا ما ننتظرة
957444042,finalized,3,5/19/2016 23:53:50,islamic-faith,1.0,,718447948699336704,رب أعوذبك من الكسل وسوء الكبر ، رب أعوذبك من عذاب في النار وعذاب في القبر #أذكار_الصباح_والمساء #صحيح_مسلم #hadith
957444043,finalized,3,5/19/2016 23:08:44,"","",,718448315302559744,تمضي السنينُ وتنقضي الايامُ والناس تلهو والانام نيامُ والمال اصبح جمعُهُ گ تَهَجُداٍ وتمتُعِ الشهواتِ صارَ قيامُ
957444044,finalized,3,5/19/2016 23:12:00,"","",,718448410408275968, هذه الأخبار من ظمن اخبار قرية الراعي والاشتباكات هناك 
957444045,finalized,3,5/19/2016 22:37:18,none,1.0,,718448566159720448, #مصر قريباً اكبر حملة لطرد عملاء حزب الله و اغلاق مكتب قناة الميادين و اعتقال ابواق حزب الزبالة و ايران و منع مؤيدي حزبا…
957444046,finalized,3,5/19/2016 23:12:36,"","",,718448871827980288, بيان عسكري استطاعت حركة نور الدين الزنكي بالتعاون مع فصائل الجيش الحر اليوم فجرا بالتصدي لهجوم قوات النظام المجرم... htt…
957444047,finalized,3,5/19/2016 22:58:02,"","",,718448965574909952, مصدر خاص في المعارضة السورية بريف دمشق: توجيهات خارجية للمعارضة بمنع سيطرة تنظيم الدولة على مطار الضمير والتقدم نحو دمشق.…
957444048,finalized,3,5/19/2016 22:48:57,"","",,718449409411915776, داعش تهاجم النظام في القلمون الشرقي فيأتي جيش الإسلام لتخفيف الضغط على النظام سمعني أحلى سلام داعش عميلة للنظام! 
957444049,finalized,3,5/19/2016 22:34:37,"","",,718449481906327552, غرفة عمليات القلمون الشرقي تتصدى لاشرس هجوم داعشي على المنطقة وتكبدهم خسائر فادحة وقتل نخب منهم بينهم قيادين 
957444050,finalized,3,5/19/2016 22:44:16,"","",,718450293411835904,? أسهل طريقة لكسب أجر عظيم ? 
957444051,finalized,3,5/19/2016 23:04:32,islamic-faith,1.0,,718450421589753856,أعوذ بكلمات الله التامات من شر ما خلق 
957444052,finalized,3,5/19/2016 23:53:50,islamic-faith,1.0,,718451899394076672,الحمد لله الذي لا يرجى إلا فضله ، ولا رازق غيره 
957444053,finalized,3,5/19/2016 23:08:22,"","",,718452345407975424,لا ده عارف يقرا الورقه المكتوبه ولا الحمار التاني حتى عارف يلبس النظاره :3
957444054,finalized,3,5/19/2016 22:38:11,"","",,718452405260718080,حفظك الله دائماً تذكرنا بصوته العذب وكلامه الجميل 
957444055,finalized,3,5/19/2016 22:38:11,"","",,718452497980006400, لا مت عطنا يا سمو الامير خبر ولا تتأخر
957444056,finalized,3,5/19/2016 22:58:41,"","",,718452903233642496,حسبي الله و نعم الوكيل ، الحذر ! ما بقى غير يطلع واحد و يكول اعطوني اسماؤكم حتى اشوفكم مطلوبين لو لا ! 
957444057,finalized,3,5/19/2016 23:08:22,"","",,718454318085632000, وكانوايقيمون بفيزاسياحيةويبيعون رسومات لاحظ جهازالأمن محاولاتهم لمتكررةلاختراق موظفي لمكافحةفقدكانوايزورونهم ف بيوتهم لعرض رسماتهم
957444058,finalized,3,5/19/2016 23:19:43,none,1.0,,718454434502742016, #إبن_الملك_يحتظر #عزوز_يموت عزوز عمال يموت ياجماعه بس اهم شيء إنه كان وفي لمتابعينه تهي تهي تهي ???
957444059,finalized,3,5/19/2016 22:56:20,none,1.0,,718455012616224768, لم يفرق اهل العلم بين التولي و الموالاة ، كان التفريق بالكبرى أو الصغرى حسب نوع الموالاة .
957444060,finalized,3,5/19/2016 23:53:50,"","",,718455236269064192, و نصرة الكافر بالكلام كفر ، و توقيره فسق !
957444061,finalized,3,5/19/2016 22:44:16,none,1.0,,718457093620133888, في الفيديوصورلهم وقدأزالوانافذةالشقةوبنواتوسعةخشبية،وبجانبهم آلاف صناديق الصواعق من شركةتسمى ليتل فيوزوتم استئجارهيليكوبترللتصوير..
957444062,finalized,3,5/19/2016 23:02:56,"","",,718457204911837184, لو كان هذا منهجكم حقا لأعلنتم حل تنظيم القاعدة والذوبان في الأمة
957444063,finalized,3,5/19/2016 23:10:19,"","",,718457988302942208,إطلاق سراح عشرات العمال من معمل الأسمنت في القلمون الشرقي 
957444064,finalized,3,5/19/2016 23:12:00,"","",,718458154913280000, أخي حفظك الله،هكذا أحكام لا تؤخذ من مجهول في تويتر، راجع كتاب: نواقض الإيمان القولية و العملية لعبد العزيز العبد اللطيف ص٣٥٣
957444065,finalized,3,5/19/2016 22:47:22,islamic-faith,1.0,,718458182918651904,يارب في #الجمعة ساعة إجابة أنت أعلم بها نسألك أن لا تجعل أملنا إلا فيك ولا توكلنا إلاعليك، ولا ثقتنا إلا بك
957444066,finalized,3,5/19/2016 22:48:57,islamic-faith,1.0,,718458394609262592,رب أعوذبك من الكسل وسوء الكبر ، رب أعوذبك من عذاب في النار وعذاب في القبر #أذكار_الصباح_والمساء #صحيح_مسلم #hadith
957444067,finalized,3,5/19/2016 23:10:19,"","",,718459664166465536, يا عمري هاهِىٰ الدولة أطلقت سراح عمال معمل الاسمنت عندما ثبت اليها برأتهم فهل هؤلاء خورج العصر 
957444068,finalized,3,5/19/2016 22:38:11,"","",,718459774006861824, (كله من أجل الفن!)..في تقريرالمكافحةيصفهم بأنهم مجموعةمنظمةلهاقائدوأنهم خبراءمتفجرات..وفيه وصف لطريقةعملهم..وذكرأنهم قدخدمواف الجيش
957444069,finalized,3,5/19/2016 23:12:00,islamic-faith,1.0,,718460053427195904,اللهم إني أسألك علماً نافعاً ورزقاً طيباً وعملاً متقبل 
957444070,finalized,3,5/19/2016 23:08:22,"","",,718460326820343808,أستغفر الله? أستغفر الله? أستغفر الله? أستغفر الله?
957444071,finalized,3,5/19/2016 23:04:20,"","",,718460622078402560, الاسرائيلي..بل وعلاقتهم بموظفين من الرتب العالية في اسرائيل.،فأحدهم ابن لضابط اسرائيلي وآخر عمل حارس شخصي لرئيس الجيش..وآخر عمل في
957444072,finalized,3,5/19/2016 22:30:40,"","",,718460987909804032, السفير الامريكي في بغداد هو من استقبل #جون_كيري اليوم بعد وصوله بطائرة عسكرية دون حضور أي مسؤول عراقي.. تأمل..!!! 
957444073,finalized,3,5/19/2016 22:23:18,islamic-faith,1.0,,718461915702419456,اللهم إني أعوذ بك من الهم والحزن والعجز والكسل والبخل والجبن وغلبة الدين وقهر الرجال 
957444074,finalized,3,5/19/2016 22:30:40,"","",,718462529215864832, وحدة صواريخ باتريوت..أماعلاقةهؤلاءالفنانين بتشيني ..فشركةالمزودةلهم بالصواعق المعروفةبليتل فيوز هي شركةفرعيةلشركةاسمهاتريكار..
957444075,finalized,3,5/19/2016 22:34:37,"","",,718464147713875968,ما أوجع الفقد ... وما أحر الفراق ... وما أقسى الحنين ... يا أصحاب القناديل شوقي لكم يزيد .. || #مشارع_الأشواق ||
957444076,finalized,3,5/19/2016 23:04:32,none,1.0,,718464314571665408, وهي شركةأعلنت إفلاسهاف التسعينات ثم تم تقسيمهالثلاث شركات..وتم شراؤهم من شركةوست مارك سيستم..ثم عادت شركةتريكارلشرائهم من جديد..
957444077,finalized,3,5/19/2016 23:54:28,"","",,718465307560398848, اختطفهم مرة وحدة كم أنتم نجس في طريقا نقل الخبر بل اعتقلهم وهم يعملون في معمل عند النظام وهذا نص الخبر 
957444078,finalized,3,5/19/2016 22:56:10,"","",,718465401731080192, بعدتعثرشركةوست مارك سيستم(الحياة حلوة بس للي يلعبها بلاأخلاق)..واشترت أيضاشركةاسمهاكاليكس..المرتبطةبمشروع مانهاتن السري لتخصيب
957444079,finalized,3,5/19/2016 22:38:11,"","",,718466595887169536, اليوارنيوم..وفيه ذكر لمعلومةظريفة هوأن المركزالرئيسي لإدارة هذه الشركةالمحاطةبالسريةلخطورةطبيعةعملها..كان في مركزالتجارة..
957444080,finalized,3,5/19/2016 22:43:33,islamic-faith,1.0,,718467467887161344,اللهم عافني في بَدَني اللهم عافني في سمعي اللهم عافني في بصري 
957444081,finalized,3,5/19/2016 22:56:02,none,1.0,,718467679695347712, ومن الظريف جدامعرفةأن هناك تقريرمن أحدالمسعفين.بإنطلاق صاروخ؟ !مركزالتجارةالعالمية..والأكثرظرافةأن هذه الشركةتسمى اليوم هاليبيرتون
957444082,finalized,3,5/19/2016 23:12:36,"","",,718467959358930944, جريمة نكراء قام بها خوارج البغدادي ..يقتلون اخواننا الامريكان من دون ذنب و بدم بارد.أين العالم ؟ #الدولة_الإسلامية htt…
957444083,finalized,3,5/19/2016 22:43:33,"","",,718468058033950720, هل هذه الاخت مفحوصة ؟
957444084,finalized,3,5/19/2016 22:58:41,"","",,718468189613592576, اتقِ الله يا أخي !
957444085,finalized,3,5/19/2016 22:43:33,"","",,718469894602301440,#الموصل #بيجي #الفلوجة #تدمر والقائمة تطول 
957444086,finalized,3,5/19/2016 23:08:44,islamic-faith,1.0,,718470120448901120,هل تريد ان تحط خطاياك وان كانت مثل زبد البحر ؟ فقل سبحان الله وبحمده 100مرة .. #تسبيح #استغفار
957444087,finalized,3,5/19/2016 23:02:56,"","",,718470753675517952, الآن مؤتمر صحفي للشرطة الأمريكية بشأن هجوم بقاعدة #لاكلاند الجوية في ولاية #تكساس الأمريكية 
957444088,finalized,3,5/19/2016 23:26:25,none,1.0,,718471236637081600,تعليق طريف..في ظاهره .. لكنه يعكس مأساة وبؤس الإنسان ..حين ينحط.. تبعا لسادة وكبراء من الشياطين.. 
957444089,finalized,3,5/19/2016 23:10:19,"","",,718472538699878400, يا توار هاي مؤامرة بس بين مين ومين مو عارف لكن الاكيد مؤامرة والارجح لافشال مؤتمر جنيف اربعطعش وتلاطعش والله اعلم. عاشت #سوريا
957444090,finalized,3,5/19/2016 23:54:28,islamic-faith,1.0,,718472978590208000,من كان آخر كلامه لا إله إلا الله دخل الجنة ♻️ 
957444091,finalized,3,5/19/2016 22:22:55,"","",,718472981283004416, لا تكترث بجفوة أحد في «مختصر تاريخ دمشق» عن أحد السلف: «الدنيا أوسع رقعة وأكثر رحمة من أن يجفوك واحد ولا يرغب فيك آخر».
957444092,finalized,3,5/19/2016 23:15:08,"","",,718473358166355968, لا يصح في الباب شيء في فضل شهر رجب .. لاصيام ولا قيام، وكل ما ورد من الأحاديث فهي باطله. قال ذلك : ابن تيمية، وابن رجب وابن…
957444093,finalized,3,5/19/2016 23:15:08,none,1.0,,718473693614227456,الخونةوالطوابيرالخامسة .. هم داءالأمم..أحدهم يبيع كرامةأهله التي هي كرامته ودينه لكافرعدو لعين مقابل ثمن بخس..رخيص 
957444094,finalized,3,5/19/2016 23:26:25,syrian-war,1.0,,718474161623015424, هل يستطع أحدكم أن يعبر عن هذا المقطع بالكلام أما أنا فقد عجزت #سوريا تناديكم #هام #WomenTellAll #احب_اعترف_واقول 
957444095,finalized,3,5/19/2016 23:08:44,islamic-faith,1.0,,718474527202754560,(كلا إذا بلغت التراقي) [القيامة:26] 
957444096,finalized,3,5/19/2016 22:23:18,islamic-faith,1.0,,718475151852113920,ما من عبدٍ يذنب ذنباً فيحسن الطهور ثم يقول فيصلي ركعتين ثم يستغفر الله إلا غفر الله لهُ 
957444097,finalized,3,5/19/2016 22:22:55,none,1.0,,718475819929178112,يبدو أن طويل العمرقررالانتحار.. انتظرفقتلك ع عودمشنقةبيدمن سرقت قوت فقرائهم وأعنت أعداءهم وخنتهم سيكون أوضح استجابة 
957444098,finalized,3,5/19/2016 22:38:11,"","",,718476235702190080, عزت الدوري يطالب الدول العربية بالاصطفاف في وجه #إيران تحت راية #المملكة 
957444099,finalized,3,5/19/2016 23:53:45,"","",,718476286281310208,الفرق بينهم إن الإسرائيلي بيثبت إنجازاته على أرض الواقع والمصرى عاوز يوهم الناس إن ليه إنجازات 
957444100,finalized,3,5/19/2016 22:38:11,"","",,718476558508433408,داعش عميلة لمصنع الاسمنت.. 
957444101,finalized,3,5/19/2016 23:19:43,"","",,718479423876546560,لوكان من أمريكالكان طعمه أقل مرارا..لكنهاأموالناسرقها السراق يقتلوننا بها..وبنادقناتقتلنا وأرضنا تلفظنا وتشرب دماءنا 
957444102,finalized,3,5/19/2016 23:53:50,"","",,718479764298821632, 4- 250مليون لهزيمة الجهاديين من دون التعرض لقوات النظامو الاكيد ان المفحوص سيصنع بيئة امنية مفحوصة محاربة للارهاب https:…
957444103,finalized,3,5/19/2016 23:02:08,none,1.0,,718480039239618560, عمال المصنع الصيني ال٣٠٠ بعد اطلاق سراحهم ... لكي يطمئن ذووهم ... 
957444104,finalized,3,5/19/2016 23:04:32,islamic-faith,1.0,,718480188951146496,اللهم لك الحمد والشكر على كل ما أنعمت به علينا .. #استغفار #دعاء #ذكر_و_أجر
957444105,finalized,3,5/19/2016 22:37:18,none,1.0,,718481147068551168, نعم كلامك صحيح، وهو من أقارب الرئيس الاسرائيلي الأسبق موشيه كاتساف، و كلمة كاتساف تعني لحام بالعربي (كاتس…
957444111,finalized,3,5/19/2016 23:10:19,"","",,718481149534855168,﷽ ﴿قل هو الذي أنشأكم وجعل لكم السمع والأبصار والأفئدة ۖ قليلا ما تشكرون﴾ ⬅️ 
957444112,finalized,3,5/19/2016 23:21:56,"","",,718482631147548672,استغفر الله الذي لا إله الا هو الحي القيوم وأتوب اليه 
957444113,finalized,3,5/19/2016 23:08:44,"","",,718483430086979584,الله المستعان ! 
957444114,finalized,3,5/19/2016 22:22:55,"","",,718484336425713664,كثرة تنقل الطيار من جماعة لأخرى يزيد من تكاليف اطلاق سراحه على بشار ! 
957444115,finalized,3,5/19/2016 23:12:00,"","",,718484385176141824,تم الدعس مطار الضمير النقيب علاء عون نال شرف الدعس ☟تٌَحَـتْ☟ اقدام الدولة الاسلامية 
957444116,finalized,3,5/19/2016 22:49:58,"","",,718486136314851328,الطيران التركي و بس ؟ 
957444117,finalized,3,5/19/2016 22:58:02,"","",,718486233752715264,حسب مفهوم العرب وعالم اليوم هذه الأعمال التي ماعرفتها البشرية إلا ع يدالقتلةالإرهابيين الغربيين ليست إرهابا. 
957444118,finalized,3,5/19/2016 22:56:20,none,1.0,,718486580642627584, اذا كان كل هوؤلاء الائمة والعلماء كفروهم ،والبعض يسميهم اخواننا اذا كانوا اخوانكم فتشيعوا ودعوا عنكم امر السنُة !!؟ https:/…
957444119,finalized,3,5/19/2016 22:47:22,islamic-faith,1.0,,718487114237747200, كم تفرحنا كلمة ( من عيوني ) اذا أتتنا ممن نحبهم .. فما بالك لو قالها لك ربك عز وجل .. ( وأصبر لحكم ربك فإنك بأعيننا )
957444120,finalized,3,5/19/2016 22:58:41,islamic-faith,1.0,,718487115730972672,(كلا إذا بلغت التراقي) [القيامة:26] 
957444121,finalized,3,5/19/2016 23:19:43,syrian-war,1.0,,718487207464603648, يـا ريــف #حلب #Kayali_Firas 
957444122,finalized,3,5/19/2016 22:44:16,islamic-faith,1.0,,718487462125969408,«أفضل الجهاد أن يجاهد الرجل نفسه وهواه» . (صحيح) ... [ابن النجار] عن أبي ذر. الصحيحة ١٤٩٦: أبو نعيم، الديلمي.
957444123,finalized,3,5/19/2016 23:08:22,"","",,718487652408954880, سلملي على الـ A10 و الـ F16 الأمريكية ...
957444124,finalized,3,5/19/2016 23:20:12,"","",,718487797166960640, أو نقول هذا مشرك بظاهر حاله؟
957444125,finalized,3,5/19/2016 22:51:43,syrian-war,1.0,,718487914297081856, #حلب كانت على الوعد اليوم تظاهر السوريين بجمعة #حلب_تثأر في ذات الوقت كان الأبطال يمرغون أنف شبيحة الأسد في #حندرات ht…
957444126,finalized,3,5/19/2016 23:10:19,"","",,718488168199233536, صورة تعود لعام ١٩٣٨م ، ١٣٥٧هـ . لخروج المصلّين من المسـجد الأقصى بعد صلاة #الجمعة، قبل احتلالها من الصهاينة 
957444127,finalized,3,5/19/2016 23:10:19,"","",,718488649114001408,من كان آخر كلامه لا إله إلا الله دخل الجنة ♻️ 
957444128,finalized,3,5/19/2016 22:58:41,"","",,718489233598607360,قلتلي كلمة لا اله الا الله لكن :) 
957444129,finalized,3,5/19/2016 22:42:43,"","",,718489546485317632,ليك هاد الكر يلي بالنص صار كباب بيقولو قيادي بالجيش الكر 
957444130,finalized,3,5/19/2016 23:20:23,"","",,718489581960720384, نشيد أشرار الشام : نحن أشرار الشام المطايا تجمعت فينا كل الرزايا لا نصرنا الحق يوماً رضا الصليب عندنا…
957444131,finalized,3,5/19/2016 22:37:18,none,1.0,,718490249270267904,السيسي لو استمر على كده مش هيبيع مصر بس ده هيبيع المصرين نفسهم نفر نفر . بيضحكوا على الهبل بحوار الجسر وهناك... 
957444132,finalized,3,5/19/2016 23:53:50,"","",,718490331604508672,من الناس مفاتيح للخير مغاليق للشر اللهم اجعلنا منهم 
957444133,finalized,3,5/19/2016 22:49:58,islamic-faith,1.0,,718490469190221824,ربي أعوذ بك من الكسل وسوء الكبر 
957444134,finalized,3,5/19/2016 22:44:16,"","",,718491430461837312,#أخبار_الخلافة #ولاية_نجد #إصدارات_الخلافة مرئي: تصفية المرتد كتاب #ماجدالعتيبي 
957444135,finalized,3,5/19/2016 22:58:41,none,1.0,,718491631725514752, أخي خالد ! ، موقع يظهر على التغريدة ماذا تفعل ؟!
957444136,finalized,3,5/19/2016 23:08:44,"","",,718492442736128000,#عمر بن الخطاب رضي الله عنه ما احوجنا الى رجال امثاله @ Mosul Iraq 
957444137,finalized,3,5/19/2016 22:44:16,syrian-war,1.0,,718492578090496000,ريف دمشق يبرود أغتيال عنصر من عناصر حزب الشيطان الرجيم في مزارع يبرود.
957444138,finalized,3,5/19/2016 22:44:16,"","",,718493059055534080, ماافضل مايضل جيش الاستسلام حامي دمشق والنظام
957444139,finalized,3,5/19/2016 23:56:21,"","",,718493094921039872, .?#الله_اكبر فقط 30 ثانية .. لن يضرك ان تشاهدها وتنشرها لعلها توقظ قلوب الغافلين .. 
957444140,finalized,3,5/19/2016 23:02:08,"","",,718493214752292864,قائد لواء الخطاب في احرا الشام محمد الحسام : من اسقط الطائرة في ريف حماة وريف حلب سيسقط غيرها ان شاء الله في... 
957444141,finalized,3,5/19/2016 22:56:02,syrian-war,1.0,,718493489357524992, #سوريا مصادر محلية : أنباء عن تنسيق بين جيش النظام السوري و #جيش_الإسلام و فصائل معارضة للتصدي لمقاتلي #الدولة_الإسلامية شرق…
957444142,finalized,3,5/19/2016 23:13:43,none,1.0,,718493787027304448, عام 945 هـ/ 1538م . سيّر السلطان سليمان القانونى ثلاث جيوش عثمانية في ثلاث حروب مُختلفة وفي نفس الوقت كالتالي : 
957444143,finalized,3,5/19/2016 22:48:57,"","",,718495175505534976, الصورة في أسفل جنود مسلمين يحملون المصاحف اثناء بدء خدمتهم بجيش الكيان الصهيوني !!! . اخي لا تتفاجأ .. فيوجد !! 
957444144,finalized,3,5/19/2016 23:13:43,none,1.0,,718495442380660736, كانت محاكم التفتيش في الأندلس تأتي بالمسلم وتقول له هذه حوريتك فدخل لها! . يتم إغلاق الباب عليه لتخترق المسامير جسده 
957444145,finalized,3,5/19/2016 22:42:43,none,1.0,,718496869521993728, هل يعقل وصل الامر الى اعدام مغرد ؟؟! #الكويت 
957444146,finalized,3,5/19/2016 22:43:33,islamic-faith,1.0,,718496943610195968,اللهم إني أعوذ بك من الهم والحزن والعجز والكسل والبخل والجبن وغلبة الدين وقهر الرجال 
957444147,finalized,3,5/19/2016 22:56:02,"","",,718496952594395136,القلمون الشرقي مدينة الضمير سماع دوي ثلاث إنفجارات تهز الحي الشرقي لمدينة الضمير دون معرفة السبب .
957444148,finalized,3,5/19/2016 23:20:12,islamic-faith,1.0,,718497956987596800,اللهم أرزقني الإخلاص في القول والنية والعمل 
957444149,finalized,3,5/19/2016 23:13:43,none,1.0,,718497978185564160, أخي مع كل تغريدة تغردها يظهر فيها البلد الذي تغرد منه ! ، إلغِ من التغريد تحديد الموقع .
957444150,finalized,3,5/19/2016 22:58:41,none,1.0,,718498238677041152, ليش كم عمرو !!! اتقِ الله كلامك كفر بكفر احذفي التغريدة تضربي شو جدبة
957444151,finalized,3,5/19/2016 23:08:54,none,1.0,,718498780908240896,انا هطلع علي مفتى الجمهورية هخليه يحللنا الفطار في شهر رمضان للطلاب اللي عندهم الامتحانات علشان الجو حر اووووي ??
957444152,finalized,3,5/19/2016 22:49:58,none,1.0,,718499302994276352,والله الواحد دخل في الاسبوع الشبكه وحشه وكمان النت ما بيفتحشي نعمل ايه Vodafone Egypt ??
957444153,finalized,3,5/19/2016 23:20:12,"","",,718501405359779840,عاجل| إيطاليا تقرر إيقاف التعاون مع الفريق المصري بشآن قضية #ريجيني #تحيا_مصر ?
957444154,finalized,3,5/19/2016 23:54:28,none,1.0,,718503186189959168, ههههههههههههههههههههه شؤون داخلية ? يا عمري حتى الملابس الداخلية حق زوجة السيسي من خير السعودية ?
957444155,finalized,3,5/19/2016 23:12:00,"","",,718504892638306304, انا اقول تبين عندي و ترجح أن بن عثيمين لا يعذر بل يفرق بين الأسماء و الاحكام و لا يكفر حتی تقام عليه الحجة ، يعني لا يرى
957444156,finalized,3,5/19/2016 22:30:40,islamic-faith,1.0,,718505025841061888, لا یری عذابه ان مات حتی تقام عليه الحجة
957444157,finalized,3,5/19/2016 23:13:43,none,1.0,,718505925577977856,""
957444158,finalized,3,5/19/2016 23:53:50,none,1.0,,718506342751858688,نتيجتك طلعت ولا لسة — لا لسه ? 
